pilot,zip,statefips,countyfips,EmbeddedDataBid,ExternalDataReference,stratas,groupn,language
0,98611,53,15,32,523437,0,0,English
0,77076,48,201,4,108978,7,3,Both
0,30004,13,121,32,835143,2,2,English
0,33184,12,86,16,378472,3,3,Both
0,11368,36,81,240,8603,1,1,Both
0,44212,39,103,64,548345,2,2,English
0,78852,48,323,32,120514,7,3,Both
0,90270,6,37,64,744127,1,1,Both
0,45177,39,27,240,43576,2,2,English
0,77611,48,361,32,487028,2,2,English
0,92231,6,25,4,17173,1,1,Both
0,33034,12,86,4,330068,2,2,English
0,60625,17,31,240,496857,2,2,English
0,33013,12,86,240,833189,3,3,Both
0,38012,47,75,16,682633,2,2,English
0,33144,12,86,16,624188,3,3,Both
0,30728,13,295,240,947395,2,2,English
0,33912,12,71,32,346548,2,2,English
0,33165,12,86,32,420437,3,3,Both
0,33130,12,86,32,717335,3,3,Both
0,31419,13,51,16,548286,2,2,English
0,33144,12,86,16,890810,3,3,Both
0,33012,12,86,32,634535,3,3,Both
0,64118,29,47,4,546238,2,2,English
0,33334,12,11,64,468170,2,2,English
0,34471,12,83,64,534337,2,2,English
0,78852,48,323,32,520447,7,3,Both
0,92201,6,65,240,523590,1,1,Both
0,77081,48,201,32,501342,7,3,Both
0,36274,1,111,32,795038,2,2,English
0,45434,39,57,64,915530,2,2,English
0,78148,48,29,16,186010,2,2,English
0,77022,48,201,64,317002,7,3,Both
0,77382,48,339,16,94664,2,2,English
0,77076,48,201,16,882017,7,3,Both
0,62983,17,55,32,179877,2,2,English
0,77093,48,201,16,182714,7,3,Both
0,45229,39,61,4,114840,2,2,English
0,78759,48,453,32,351092,2,2,English
0,20783,24,33,4,190471,1,1,Both
0,50677,19,17,96,388054,2,2,English
0,36265,1,15,32,146093,2,2,English
0,77584,48,39,16,60268,2,2,English
0,46077,18,11,64,267409,2,2,English
0,95076,6,87,64,255167,1,1,Both
0,71940,5,109,32,837062,2,2,English
0,80620,8,123,64,499388,0,0,English
0,90006,6,37,4,208411,1,1,Both
0,1062,25,15,4,375941,0,0,English
0,54235,55,29,96,97901,2,2,English
0,38301,47,113,16,540929,2,2,English
0,79932,48,141,16,934541,7,3,Both
0,29526,45,51,4,958413,2,2,English
0,33010,12,86,64,881899,3,3,Both
0,44820,39,33,32,558386,2,2,English
0,19966,10,5,64,483096,2,2,English
0,34442,12,17,16,196451,2,2,English
0,33157,12,86,4,722279,3,3,Both
0,33193,12,86,240,814449,2,2,English
0,31779,13,205,240,984263,2,2,English
0,53538,55,55,4,523837,2,2,English
0,11368,36,81,16,800076,1,1,Both
0,79905,48,141,16,470089,7,3,Both
0,19145,42,101,240,935859,0,0,English
0,78046,48,479,16,647990,2,2,English
0,44118,39,35,4,423427,2,2,English
0,23060,51,87,4,164468,0,0,English
0,33014,12,86,16,958107,3,3,Both
0,40214,21,111,240,916507,2,2,English
0,11368,36,81,16,853730,1,1,Both
0,47803,18,167,64,466063,2,2,English
0,72143,5,145,64,446346,2,2,English
0,43081,39,49,16,785668,2,2,English
0,75034,48,121,16,930056,2,2,English
0,33126,12,86,16,537115,3,3,Both
0,33703,12,103,96,7838,2,2,English
0,47909,18,157,4,448453,2,2,English
0,54220,55,71,32,275649,2,2,English
0,75455,48,449,240,357319,2,2,English
0,38017,47,157,32,416011,2,2,English
0,67152,20,191,4,966253,2,2,English
0,41833,21,133,64,864501,2,2,English
0,20783,24,33,64,696888,1,1,Both
0,47471,18,55,16,323535,2,2,English
0,77040,48,201,4,364735,2,2,English
0,70394,22,57,96,1003945,2,2,English
0,43232,39,49,240,359732,2,2,English
0,33134,12,86,64,664505,3,3,Both
0,32176,12,127,240,451843,2,2,English
0,77038,48,201,4,897155,7,3,Both
0,32205,12,31,16,185221,2,2,English
0,95842,6,67,16,584660,0,0,English
0,60623,17,31,96,886749,5,3,Both
0,76273,48,181,16,359791,2,2,English
0,33013,12,86,96,992503,3,3,Both
0,78006,48,259,16,523072,2,2,English
0,75229,48,113,16,649944,7,3,Both
0,68901,31,1,240,958684,2,2,English
0,76180,48,439,240,777334,2,2,English
0,67124,20,151,32,50686,2,2,English
0,77076,48,201,4,508911,7,3,Both
0,46350,18,91,64,855131,2,2,English
0,78526,48,61,240,36737,2,2,English
0,33144,12,86,4,926030,3,3,Both
0,90057,6,37,240,325760,1,1,Both
0,54494,55,141,4,18244,2,2,English
0,74055,40,143,4,431208,2,2,English
0,44256,39,103,16,352987,2,2,English
0,60628,17,31,4,968054,2,2,English
0,37380,47,115,4,966041,2,2,English
0,34654,12,101,32,721302,2,2,English
0,40217,21,111,16,249952,2,2,English
0,92236,6,65,96,871517,1,1,Both
0,72744,5,143,240,909150,2,2,English
0,82007,56,21,16,437341,0,0,English
0,1906,25,9,64,714651,0,0,English
0,73064,40,17,96,162938,2,2,English
0,75211,48,113,64,301193,7,3,Both
0,44070,39,35,4,591958,2,2,English
0,92231,6,25,64,61610,1,1,Both
0,33135,12,86,4,309833,3,3,Both
0,35209,1,73,96,820217,2,2,English
0,33026,12,11,4,81056,2,2,English
0,93256,6,107,16,110167,1,1,Both
0,2056,25,21,32,48096,0,0,English
0,95076,6,87,96,210730,1,1,Both
0,30281,13,63,16,179453,2,2,English
0,68505,31,109,96,949467,2,2,English
0,30707,13,295,32,387324,2,2,English
0,33126,12,86,32,404628,3,3,Both
0,29916,45,53,64,230635,2,2,English
0,8901,34,23,16,451325,1,1,Both
0,77037,48,201,4,345477,7,3,Both
0,94526,6,13,4,290387,0,0,English
0,44818,39,33,64,602823,2,2,English
0,35652,1,77,96,749777,2,2,English
0,92254,6,65,16,348314,1,1,Both
0,19609,42,11,16,2682,0,0,English
0,33172,12,86,64,536962,3,3,Both
0,54942,55,87,96,303300,2,2,English
0,98118,53,33,64,69850,0,0,English
0,30350,13,121,96,420896,2,2,English
0,45203,39,61,240,914706,2,2,English
0,45322,39,113,96,257368,2,2,English
0,33125,12,86,240,456634,3,3,Both
0,50126,19,83,16,707506,2,2,English
0,70124,22,71,64,932681,2,2,English
0,78124,48,187,4,541506,2,2,English
0,33135,12,86,32,230176,3,3,Both
0,37129,47,149,16,876343,2,2,English
0,33010,12,86,96,874330,3,3,Both
0,31211,13,169,4,94699,2,2,English
0,75220,48,113,32,480589,7,3,Both
0,78040,48,479,240,487852,7,3,Both
0,60554,17,89,240,440731,2,2,English
0,48234,26,163,16,706682,0,0,English
0,92236,6,65,64,214179,1,1,Both
0,15681,42,129,4,224043,0,0,English
0,71913,5,51,32,276991,2,2,English
0,51632,19,145,96,690720,2,2,English
0,90255,6,37,96,334977,1,1,Both
0,95662,6,67,4,157900,0,0,English
0,74601,40,71,16,111756,2,2,English
0,75220,48,113,240,587073,7,3,Both
0,63131,29,189,16,402886,2,2,English
0,33010,12,86,64,136511,3,3,Both
0,94122,6,75,96,823631,0,0,English
0,90006,6,37,240,714828,1,1,Both
0,33897,12,105,16,186410,2,2,English
0,71301,22,79,96,63199,2,2,English
0,45693,39,1,4,924747,2,2,English
0,51103,19,193,240,414881,2,2,English
0,92236,6,65,96,303053,1,1,Both
0,79932,48,141,240,463344,7,3,Both
0,33128,12,86,4,183267,3,3,Both
0,33013,12,86,96,254684,3,3,Both
0,46227,18,97,64,596902,2,2,English
0,70769,22,5,64,622446,2,2,English
0,45014,39,17,64,478729,2,2,English
0,98501,53,67,4,141114,0,0,English
0,39332,28,101,32,151037,2,2,English
0,44109,39,35,32,129978,2,2,English
0,93640,6,19,96,404440,1,1,Both
0,77093,48,201,240,227151,7,3,Both
0,78584,48,427,64,793814,7,3,Both
0,10033,36,61,240,504979,1,1,Both
0,77037,48,201,96,576879,7,3,Both
0,60623,17,31,4,682998,5,3,Both
0,33134,12,86,16,15560,3,3,Both
0,33012,12,86,32,537268,3,3,Both
0,37861,47,57,4,584542,2,2,English
0,7093,34,17,4,769953,1,1,Both
0,65203,29,19,32,431361,2,2,English
0,33135,12,86,16,683763,3,3,Both
0,38351,47,77,4,834378,2,2,English
0,11372,36,81,64,720419,0,0,English
0,54480,55,119,16,284866,2,2,English
0,78584,48,427,32,669720,7,3,Both
0,65560,29,65,4,236003,2,2,English
0,38068,47,47,32,753897,2,2,English
0,54455,55,97,32,507051,2,2,English
0,79821,48,141,16,797110,7,3,Both
0,79927,48,141,16,311599,7,3,Both
0,30501,13,139,32,163491,4,3,Both
0,63301,29,183,64,207528,2,2,English
0,60621,17,31,16,655347,2,2,English
0,33125,12,86,96,216015,3,3,Both
0,43081,39,49,240,830105,2,2,English
0,23831,51,199,16,102421,0,0,English
0,29486,45,35,96,931586,2,2,English
0,61032,17,177,240,657819,2,2,English
0,33174,12,86,96,768364,3,3,Both
0,16125,42,85,96,1858,0,0,English
0,78520,48,61,96,71957,7,3,Both
0,33126,12,86,96,813778,3,3,Both
0,70737,22,5,240,933505,2,2,English
0,79905,48,141,240,168247,7,3,Both
0,48858,26,73,4,893647,0,0,English
0,45840,39,63,64,907137,2,2,English
0,77566,48,39,240,949008,2,2,English
0,93219,6,107,240,367572,1,1,Both
0,77840,48,41,16,585119,2,2,English
0,33410,12,99,64,139501,2,2,English
0,77060,48,201,32,170201,7,3,Both
0,34987,12,111,4,650862,2,2,English
0,19808,10,3,32,545143,2,2,English
0,26377,54,103,96,627272,0,0,English
0,2905,44,7,32,146187,0,0,English
0,33012,12,86,64,119725,3,3,Both
0,71923,5,19,32,54806,2,2,English
0,60623,17,31,240,345112,5,3,Both
0,39180,28,149,64,213084,2,2,English
0,92078,6,73,4,256144,0,0,English
0,32701,12,117,4,853424,2,2,English
0,76520,48,331,96,857815,2,2,English
0,33442,12,11,96,193155,2,2,English
0,74019,40,131,96,182196,2,2,English
0,78045,48,479,240,781301,2,2,English
0,33010,12,86,4,696582,3,3,Both
0,30501,13,139,32,981791,4,3,Both
0,79562,48,441,16,965641,2,2,English
0,47165,18,175,32,243054,2,2,English
0,33125,12,86,4,998271,3,3,Both
0,92236,6,65,16,178135,1,1,Both
0,47528,18,83,4,279098,2,2,English
0,75211,48,113,32,149448,7,3,Both
0,33127,12,86,16,174050,3,3,Both
0,33144,12,86,4,908420,3,3,Both
0,36116,1,101,64,590463,2,2,English
0,60623,17,31,96,993233,5,3,Both
0,90026,6,37,64,102751,1,1,Both
0,1085,25,13,32,287067,0,0,English
0,33134,12,86,32,842253,3,3,Both
0,77845,48,41,240,362934,2,2,English
0,7093,34,17,64,547768,1,1,Both
0,77346,48,201,4,85447,2,2,English
0,78852,48,323,32,271435,7,3,Both
0,78584,48,427,16,924194,7,3,Both
0,60609,17,31,240,148106,5,3,Both
0,75287,48,85,4,152744,2,2,English
0,73130,40,109,32,946018,2,2,English
0,79924,48,141,16,18150,2,2,English
0,53089,55,133,64,336048,2,2,English
0,73119,40,109,32,474821,2,2,English
0,95322,6,47,96,353258,0,0,English
0,78665,48,491,64,305831,2,2,English
0,90255,6,37,96,68355,1,1,Both
0,33309,12,11,240,236768,2,2,English
0,37055,47,43,240,929173,2,2,English
0,33144,12,86,16,446440,3,3,Both
0,30030,13,89,32,506474,2,2,English
0,92236,6,65,4,275402,1,1,Both
0,54481,55,97,4,107118,2,2,English
0,33125,12,86,96,721608,3,3,Both
0,71112,22,15,96,969549,2,2,English
0,45215,39,61,32,470336,2,2,English
0,32034,12,89,64,877779,2,2,English
0,60608,17,31,64,289810,2,2,English
0,42701,21,93,4,56242,2,2,English
0,39090,28,7,4,52946,2,2,English
0,33013,12,86,240,6496,3,3,Both
0,33144,12,86,16,321522,3,3,Both
0,30341,13,89,96,882876,4,3,Both
0,30341,13,89,96,527380,4,3,Both
0,60609,17,31,64,165716,5,3,Both
0,37211,47,37,64,441190,2,2,English
0,60126,17,43,32,714098,2,2,English
0,91950,6,73,16,789388,0,0,English
0,2703,25,5,64,857179,0,0,English
0,93656,6,19,96,689496,1,1,Both
0,60623,17,31,240,184974,5,3,Both
0,77065,48,201,240,179418,2,2,English
0,32086,12,109,96,549110,2,2,English
0,32503,12,33,32,301746,2,2,English
0,7087,34,17,32,627425,1,1,Both
0,33139,12,86,96,692980,2,2,English
0,40330,21,167,240,99031,2,2,English
0,7093,34,17,64,174662,1,1,Both
0,11368,36,81,64,124304,1,1,Both
0,60623,17,31,64,424769,5,3,Both
0,77037,48,201,16,621316,7,3,Both
0,37085,47,149,16,289445,2,2,English
0,27539,37,183,16,814237,0,0,English
0,38637,28,33,240,976906,2,2,English
0,33010,12,86,96,312611,3,3,Both
0,75211,48,113,16,835261,7,3,Both
0,33012,12,86,64,297473,3,3,Both
0,27518,37,183,16,165292,0,0,English
0,53219,55,79,32,736805,2,2,English
0,77520,48,201,32,362110,2,2,English
0,75243,48,113,4,819299,2,2,English
0,33142,12,86,16,373528,3,3,Both
0,92236,6,65,240,507628,1,1,Both
0,30341,13,89,64,251541,4,3,Both
0,90037,6,37,16,351763,1,1,Both
0,72160,5,1,32,313035,2,2,English
0,20783,24,33,16,385829,1,1,Both
0,47331,18,41,240,785515,2,2,English
0,33142,12,86,240,658584,3,3,Both
0,21237,24,5,240,893070,0,0,English
0,54001,55,95,240,559881,2,2,English
0,92231,6,25,32,212531,1,1,Both
0,62801,17,121,4,419672,2,2,English
0,77093,48,201,240,360462,7,3,Both
0,61604,17,143,96,187446,2,2,English
0,66611,20,177,16,379355,2,2,English
0,63110,29,510,64,349232,2,2,English
0,7206,34,39,16,139442,1,1,Both
0,33177,12,86,4,466522,2,2,English
0,31058,13,269,4,245620,2,2,English
0,38506,47,141,240,905642,2,2,English
0,30009,13,121,96,612958,2,2,English
0,33165,12,86,4,126988,3,3,Both
0,60432,17,197,96,937107,5,3,Both
0,30043,13,135,4,266679,2,2,English
0,37766,47,13,32,353140,2,2,English
0,33322,12,11,240,1001414,2,2,English
0,85390,4,25,16,615913,0,0,English
0,33014,12,86,96,771966,3,3,Both
0,43537,39,95,240,502260,2,2,English
0,78852,48,323,64,698195,7,3,Both
0,63129,29,189,4,580634,2,2,English
0,78748,48,453,64,590887,2,2,English
0,60067,17,31,16,633617,2,2,English
0,77076,48,201,64,997718,7,3,Both
0,33015,12,86,240,728353,3,3,Both
0,79902,48,141,240,932069,7,3,Both
0,33010,12,86,16,260605,3,3,Both
0,79912,48,141,4,435693,7,3,Both
0,30307,13,89,240,650650,2,2,English
0,63334,29,163,4,989784,2,2,English
0,43147,39,45,240,412562,2,2,English
0,76078,48,497,4,927431,2,2,English
0,75229,48,113,32,250011,7,3,Both
0,90006,6,37,96,759265,1,1,Both
0,49519,26,81,240,253919,0,0,English
0,29341,45,21,240,246597,2,2,English
0,60623,17,31,96,531253,5,3,Both
0,77036,48,201,4,78031,7,3,Both
0,78040,48,479,96,319686,7,3,Both
0,33619,12,57,240,247633,2,2,English
0,20712,24,33,240,714498,0,0,English
0,79902,48,141,96,1003333,2,2,English
0,53207,55,79,16,105470,2,2,English
0,63116,29,510,240,909303,2,2,English
0,75025,48,85,32,325548,2,2,English
0,20783,24,33,4,634841,1,1,Both
0,65807,29,77,96,849728,2,2,English
0,32935,12,9,64,507969,2,2,English
0,29210,45,79,64,353081,2,2,English
0,90006,6,37,16,359332,1,1,Both
0,92253,6,65,96,205786,0,0,English
0,33013,12,86,32,566567,3,3,Both
0,93660,6,19,240,245126,1,1,Both
0,93640,6,19,4,440484,1,1,Both
0,33010,12,86,240,268998,3,3,Both
0,77037,48,201,4,656536,7,3,Both
0,33125,12,86,64,170754,3,3,Both
0,53598,55,25,16,417353,2,2,English
0,17408,42,133,4,322134,0,0,English
0,2370,25,23,32,163797,0,0,English
0,30341,13,89,16,278368,4,3,Both
0,79765,48,135,96,459224,2,2,English
0,48239,26,163,240,440060,0,0,English
0,60201,17,31,4,145634,2,2,English
0,72923,5,131,64,669355,2,2,English
0,11368,36,81,4,257615,1,1,Both
0,77016,48,201,16,956730,2,2,English
0,68845,31,19,4,265302,2,2,English
0,30721,13,313,4,298450,2,2,English
0,77346,48,201,4,1001014,2,2,English
0,33193,12,86,96,787622,3,3,Both
0,32832,12,95,16,747764,2,2,English
0,92236,6,65,4,569675,1,1,Both
0,92236,6,65,16,470760,1,1,Both
0,7201,34,39,96,334800,1,1,Both
0,92231,6,25,16,604071,1,1,Both
0,78582,48,427,240,393057,7,3,Both
0,80205,8,31,32,28191,0,0,English
0,78852,48,323,64,849116,7,3,Both
0,79835,48,141,240,68508,7,3,Both
0,77036,48,201,4,140078,7,3,Both
0,77053,48,157,240,569310,2,2,English
0,65248,29,89,240,209176,2,2,English
0,92236,6,65,32,667766,1,1,Both
0,78240,48,29,240,471066,2,2,English
0,67337,20,125,240,548710,2,2,English
0,7206,34,39,64,966135,1,1,Both
0,38310,47,71,16,274307,2,2,English
0,33144,12,86,4,543707,3,3,Both
0,70810,22,33,64,782584,2,2,English
0,32221,12,31,96,549934,2,2,English
0,48653,26,143,4,244702,0,0,English
0,63138,29,189,96,829646,2,2,English
0,78064,48,13,240,470242,2,2,English
0,33142,12,86,16,898379,3,3,Both
0,93454,6,83,96,484097,1,1,Both
0,98944,53,77,240,123504,0,0,English
0,93905,6,53,32,547792,1,1,Both
0,61032,17,177,16,524508,2,2,English
0,33619,12,57,4,292070,2,2,English
0,7201,34,39,4,645859,1,1,Both
0,44691,39,169,16,353811,2,2,English
0,40337,21,173,96,54594,2,2,English
0,92105,6,73,32,993963,0,0,English
0,35210,1,73,96,731343,2,2,English
0,33144,12,86,64,339132,3,3,Both
0,33016,12,86,96,560646,3,3,Both
0,93210,6,19,96,758288,1,1,Both
0,92236,6,65,4,240182,1,1,Both
0,70503,22,55,4,586402,2,2,English
0,29720,45,57,16,825926,2,2,English
0,76106,48,439,96,581152,7,3,Both
0,40207,21,111,4,223125,2,2,English
0,34232,12,115,16,925053,2,2,English
0,33012,12,86,96,22458,3,3,Both
0,32129,12,127,32,87130,2,2,English
0,30066,13,67,32,275896,2,2,English
0,11787,36,103,4,489841,0,0,English
0,76133,48,439,96,945865,2,2,English
0,33919,12,71,96,168800,2,2,English
0,33016,12,86,32,382074,3,3,Both
0,23669,51,650,32,191295,0,0,English
0,33142,12,86,96,45683,3,3,Both
0,78852,48,323,16,680585,7,3,Both
0,44106,39,35,96,574348,2,2,English
0,77076,48,201,96,864407,7,3,Both
0,33301,12,11,64,592264,2,2,English
0,33142,12,86,96,889986,3,3,Both
0,76708,48,309,64,644847,2,2,English
0,77076,48,201,96,20104,7,3,Both
0,75211,48,113,64,941745,7,3,Both
0,32043,12,19,32,700031,2,2,English
0,77036,48,201,240,228952,7,3,Both
0,11368,36,81,32,275225,1,1,Both
0,30721,13,313,16,165139,2,2,English
0,77037,48,201,4,700973,7,3,Both
0,79932,48,141,32,587438,7,3,Both
0,78597,48,61,32,918732,2,2,English
0,33012,12,86,4,945594,3,3,Both
0,35578,1,127,4,945135,2,2,English
0,90028,6,37,240,840570,1,1,Both
0,73106,40,109,96,598915,6,3,Both
0,72076,5,85,32,419519,2,2,English
0,33014,12,86,240,389643,3,3,Both
0,78852,48,323,4,653758,7,3,Both
0,90026,6,37,4,147188,1,1,Both
0,32696,12,83,96,942298,2,2,English
0,44446,39,155,32,51145,2,2,English
0,77093,48,201,32,67013,7,3,Both
0,30117,13,45,64,881,2,2,English
0,92201,6,65,16,132050,1,1,Both
0,30054,13,297,64,471254,2,2,English
0,19130,42,101,4,64729,0,0,English
0,90057,6,37,240,903441,1,1,Both
0,62702,17,167,96,908479,2,2,English
0,31774,13,155,4,68696,2,2,English
0,29492,45,15,96,620527,2,2,English
0,29706,45,23,96,399166,2,2,English
0,30276,13,113,240,401638,2,2,English
0,35222,1,73,16,935918,2,2,English
0,33174,12,86,32,990549,3,3,Both
0,45069,39,17,4,61186,2,2,English
0,78852,48,323,4,502837,7,3,Both
0,75220,48,113,240,737229,7,3,Both
0,77414,48,321,16,121491,2,2,English
0,90057,6,37,16,76748,1,1,Both
0,76310,48,485,32,830988,2,2,English
0,46360,18,91,240,632946,2,2,English
0,78852,48,323,96,937990,7,3,Both
0,45869,39,11,96,684952,2,2,English
0,34474,12,83,64,356589,2,2,English
0,68135,31,55,4,273695,2,2,English
0,77076,48,201,96,518128,7,3,Both
0,41314,21,25,64,615489,2,2,English
0,95360,6,99,240,86636,0,0,English
0,33135,12,86,240,265396,3,3,Both
0,33010,12,86,96,678148,3,3,Both
0,79901,48,141,64,434045,7,3,Both
0,29040,45,85,4,477175,2,2,English
0,33010,12,86,16,961556,3,3,Both
0,79915,48,141,240,62587,2,2,English
0,75211,48,113,240,60574,7,3,Both
0,12804,36,113,4,294483,0,0,English
0,89117,32,3,32,278851,0,0,English
0,77011,48,201,32,103210,7,3,Both
0,93458,6,83,64,84164,1,1,Both
0,77036,48,201,4,592841,7,3,Both
0,77076,48,201,32,784750,7,3,Both
0,33013,12,86,4,459259,3,3,Both
0,28306,37,51,32,245773,0,0,English
0,64111,29,95,16,812860,2,2,English
0,75071,48,85,96,726305,2,2,English
0,77060,48,201,240,454433,7,3,Both
0,77076,48,201,64,554172,7,3,Both
0,93705,6,19,4,316390,0,0,English
0,77038,48,201,4,923982,7,3,Both
0,33810,12,105,240,826138,2,2,English
0,74012,40,143,64,626566,2,2,English
0,20876,24,31,32,839416,0,0,English
0,79927,48,141,4,667095,7,3,Both
0,77076,48,201,32,900451,7,3,Both
0,53546,55,105,240,301652,2,2,English
0,40218,21,111,32,72204,2,2,English
0,30501,13,139,16,937354,4,3,Both
0,40517,21,67,16,108248,2,2,English
0,33174,12,86,64,857238,3,3,Both
0,93219,6,107,16,234261,1,1,Both
0,93660,6,19,32,334000,1,1,Both
0,53403,55,101,32,497010,2,2,English
0,60957,17,53,64,231059,2,2,English
0,60601,17,31,64,511995,2,2,English
0,53545,55,105,96,434963,2,2,English
0,46235,18,97,240,19221,2,2,English
0,60626,17,31,240,185798,2,2,English
0,92701,6,59,16,366748,0,0,English
0,98947,53,77,32,79067,0,0,English
0,64055,29,95,240,314836,2,2,English
0,33417,12,99,16,166328,2,2,English
0,34208,12,81,96,631604,2,2,English
0,98802,53,17,64,256815,0,0,English
0,90006,6,37,32,324112,1,1,Both
0,24477,51,15,4,129248,0,0,English
0,75229,48,113,96,161137,7,3,Both
0,37601,47,19,64,210612,2,2,English
0,70364,22,109,96,310563,2,2,English
0,30501,13,139,240,21787,4,3,Both
0,54301,55,9,16,924594,2,2,English
0,32054,12,125,4,522283,2,2,English
0,33015,12,86,4,755180,3,3,Both
0,90255,6,37,16,157229,1,1,Both
0,53402,55,101,96,630321,2,2,English
0,90057,6,37,16,814567,1,1,Both
0,77038,48,201,96,97289,7,3,Both
0,76504,48,27,4,946689,2,2,English
0,40206,21,111,16,534184,2,2,English
0,33126,12,86,32,208446,3,3,Both
0,64132,29,95,96,750813,2,2,English
0,49302,26,81,32,93781,0,0,English
0,90620,6,59,96,459895,0,0,English
0,70570,22,97,32,346607,2,2,English
0,92236,6,65,96,204138,1,1,Both
0,4002,23,31,32,910833,0,0,English
0,33016,12,86,32,791224,3,3,Both
0,85339,4,13,64,544649,0,0,English
0,78040,48,479,32,932222,7,3,Both
0,45373,39,109,96,373069,2,2,English
0,85257,4,13,64,162326,0,0,English
0,77407,48,157,64,210365,2,2,English
0,92236,6,65,240,489194,1,1,Both
0,39083,28,29,16,97383,2,2,English
0,33126,12,86,64,520329,3,3,Both
0,32244,12,31,4,710072,2,2,English
0,79927,48,141,64,382863,7,3,Both
0,92254,6,65,240,143739,1,1,Both
0,65536,29,105,240,458188,2,2,English
0,26037,54,9,64,893894,0,0,English
0,63129,29,189,16,758382,2,2,English
0,30088,13,89,64,551735,2,2,English
0,70726,22,63,64,17938,2,2,English
0,74055,40,143,240,209023,2,2,English
0,33144,12,86,240,659408,3,3,Both
0,78753,48,453,240,839899,2,2,English
0,60651,17,31,16,44094,2,2,English
0,33012,12,86,16,30027,3,3,Both
0,79932,48,141,32,641092,7,3,Both
0,33592,12,57,16,460601,2,2,English
0,68164,31,55,4,833766,2,2,English
0,76579,48,27,4,662457,2,2,English
0,31410,13,51,32,814908,2,2,English
0,92274,6,65,96,108519,1,1,Both
0,50309,19,153,32,556585,2,2,English
0,78225,48,29,16,844172,2,2,English
0,30101,13,67,32,845184,2,2,English
0,92603,6,59,240,988866,0,0,English
0,98466,53,53,64,185551,0,0,English
0,92236,6,65,4,178959,1,1,Both
0,93458,6,83,16,955294,1,1,Both
0,90815,6,37,4,708907,0,0,English
0,77039,48,201,32,835108,7,3,Both
0,34203,12,81,96,987100,2,2,English
0,64739,29,37,32,333270,2,2,English
0,33015,12,86,64,977365,3,3,Both
0,33126,12,86,64,48308,3,3,Both
0,97537,41,29,240,220771,0,0,English
0,30501,13,139,32,875307,4,3,Both
0,38012,47,75,16,593759,2,2,English
0,32162,12,119,16,113957,2,2,English
0,71603,5,69,16,783408,2,2,English
